Using device: cuda
Training model...
Epoch 1/5 | Batch 0/21973 | Loss: 2.9377 | BPB: 4.2382 | LR: 0.000000 | ms/batch: 854.4
Epoch 1/5 | Batch 3900/21973 | Loss: 2.7169 | BPB: 3.9197 | LR: 0.000001 | ms/batch: 47.6
Epoch 1/5 | Batch 4000/21973 | Loss: 2.7009 | BPB: 3.8966 | LR: 0.000002 | ms/batch: 47.6
Epoch 1/5 | Batch 4100/21973 | Loss: 2.6845 | BPB: 3.8730 | LR: 0.000002 | ms/batch: 47.7
Epoch 1/5 | Batch 4200/21973 | Loss: 2.6673 | BPB: 3.8482 | LR: 0.000002 | ms/batch: 47.7
Epoch 1/5 | Batch 4300/21973 | Loss: 2.6498 | BPB: 3.8228 | LR: 0.000002 | ms/batch: 47.7
Epoch 1/5 | Batch 4400/21973 | Loss: 2.6317 | BPB: 3.7968 | LR: 0.000002 | ms/batch: 47.7
Epoch 1/5 | Batch 4500/21973 | Loss: 2.6133 | BPB: 3.7702 | LR: 0.000002 | ms/batch: 47.7
Epoch 1/5 | Batch 4600/21973 | Loss: 2.5945 | BPB: 3.7431 | LR: 0.000002 | ms/batch: 47.8
Epoch 1/5 | Batch 4700/21973 | Loss: 2.5752 | BPB: 3.7153 | LR: 0.000002 | ms/batch: 47.8
Epoch 1/5 | Batch 4800/21973 | Loss: 2.5558 | BPB: 3.6872 | LR: 0.000002 | ms/batch: 47.8
Epoch 1/5 | Batch 4900/21973 | Loss: 2.5359 | BPB: 3.6585 | LR: 0.000002 | ms/batch: 47.8
Epoch 1/5 | Batch 5000/21973 | Loss: 2.5157 | BPB: 3.6294 | LR: 0.000002 | ms/batch: 47.8
Epoch 1/5 | Batch 5100/21973 | Loss: 2.4951 | BPB: 3.5996 | LR: 0.000003 | ms/batch: 47.9
Epoch 1/5 | Batch 5200/21973 | Loss: 2.4743 | BPB: 3.5696 | LR: 0.000003 | ms/batch: 47.9
Epoch 1/5 | Batch 5300/21973 | Loss: 2.4532 | BPB: 3.5392 | LR: 0.000003 | ms/batch: 47.9
Epoch 1/5 | Batch 5400/21973 | Loss: 2.4318 | BPB: 3.5083 | LR: 0.000003 | ms/batch: 47.9
Epoch 1/5 | Batch 5500/21973 | Loss: 2.4103 | BPB: 3.4773 | LR: 0.000003 | ms/batch: 47.9
Epoch 1/5 | Batch 5600/21973 | Loss: 2.3886 | BPB: 3.4461 | LR: 0.000003 | ms/batch: 47.9
Epoch 1/5 | Batch 5700/21973 | Loss: 2.3670 | BPB: 3.4149 | LR: 0.000003 | ms/batch: 47.9
Epoch 1/5 | Batch 5800/21973 | Loss: 2.3455 | BPB: 3.3838 | LR: 0.000003 | ms/batch: 48.0
Epoch 1/5 | Batch 5900/21973 | Loss: 2.3237 | BPB: 3.3524 | LR: 0.000003 | ms/batch: 48.0
Epoch 1/5 | Batch 6000/21973 | Loss: 2.3021 | BPB: 3.3212 | LR: 0.000004 | ms/batch: 48.0
Epoch 1/5 | Batch 6100/21973 | Loss: 2.2803 | BPB: 3.2898 | LR: 0.000004 | ms/batch: 48.0
Epoch 1/5 | Batch 6200/21973 | Loss: 2.2586 | BPB: 3.2584 | LR: 0.000004 | ms/batch: 48.0
Epoch 1/5 | Batch 6300/21973 | Loss: 2.2370 | BPB: 3.2274 | LR: 0.000004 | ms/batch: 48.0
Epoch 1/5 | Batch 6400/21973 | Loss: 2.2154 | BPB: 3.1962 | LR: 0.000004 | ms/batch: 48.0
Epoch 1/5 | Batch 6500/21973 | Loss: 2.1941 | BPB: 3.1654 | LR: 0.000004 | ms/batch: 48.0
Epoch 1/5 | Batch 6600/21973 | Loss: 2.1729 | BPB: 3.1348 | LR: 0.000004 | ms/batch: 48.1
Epoch 1/5 | Batch 6700/21973 | Loss: 2.1517 | BPB: 3.1043 | LR: 0.000004 | ms/batch: 48.1
Epoch 1/5 | Batch 6800/21973 | Loss: 2.1310 | BPB: 3.0744 | LR: 0.000005 | ms/batch: 48.1
Epoch 1/5 | Batch 6900/21973 | Loss: 2.1104 | BPB: 3.0447 | LR: 0.000005 | ms/batch: 48.1
Epoch 1/5 | Batch 7000/21973 | Loss: 2.0901 | BPB: 3.0154 | LR: 0.000005 | ms/batch: 48.1
Epoch 1/5 | Batch 7100/21973 | Loss: 2.0699 | BPB: 2.9863 | LR: 0.000005 | ms/batch: 48.1
Epoch 1/5 | Batch 7200/21973 | Loss: 2.0502 | BPB: 2.9578 | LR: 0.000005 | ms/batch: 48.1
Epoch 1/5 | Batch 7300/21973 | Loss: 2.0307 | BPB: 2.9296 | LR: 0.000005 | ms/batch: 48.1
Epoch 1/5 | Batch 7400/21973 | Loss: 2.0113 | BPB: 2.9017 | LR: 0.000005 | ms/batch: 48.1
Epoch 1/5 | Batch 7500/21973 | Loss: 1.9924 | BPB: 2.8744 | LR: 0.000005 | ms/batch: 48.1
Epoch 1/5 | Batch 7600/21973 | Loss: 1.9736 | BPB: 2.8473 | LR: 0.000006 | ms/batch: 48.1
Epoch 1/5 | Batch 7700/21973 | Loss: 1.9552 | BPB: 2.8208 | LR: 0.000006 | ms/batch: 48.1
Epoch 1/5 | Batch 7800/21973 | Loss: 1.9372 | BPB: 2.7948 | LR: 0.000006 | ms/batch: 48.1
Epoch 1/5 | Batch 7900/21973 | Loss: 1.9194 | BPB: 2.7691 | LR: 0.000006 | ms/batch: 48.2
Epoch 1/5 | Batch 8000/21973 | Loss: 1.9019 | BPB: 2.7438 | LR: 0.000006 | ms/batch: 48.2
Epoch 1/5 | Batch 8100/21973 | Loss: 1.8846 | BPB: 2.7189 | LR: 0.000006 | ms/batch: 48.2
Epoch 1/5 | Batch 8200/21973 | Loss: 1.8676 | BPB: 2.6944 | LR: 0.000007 | ms/batch: 48.2
Epoch 1/5 | Batch 8300/21973 | Loss: 1.8509 | BPB: 2.6703 | LR: 0.000007 | ms/batch: 48.2
Epoch 1/5 | Batch 8400/21973 | Loss: 1.8344 | BPB: 2.6465 | LR: 0.000007 | ms/batch: 48.2
Epoch 1/5 | Batch 8500/21973 | Loss: 1.8184 | BPB: 2.6233 | LR: 0.000007 | ms/batch: 48.2
Epoch 1/5 | Batch 8600/21973 | Loss: 1.8025 | BPB: 2.6005 | LR: 0.000007 | ms/batch: 48.2
Epoch 1/5 | Batch 8700/21973 | Loss: 1.7870 | BPB: 2.5781 | LR: 0.000007 | ms/batch: 48.2
Epoch 1/5 | Batch 8800/21973 | Loss: 1.7717 | BPB: 2.5560 | LR: 0.000008 | ms/batch: 48.2
Epoch 1/5 | Batch 8900/21973 | Loss: 1.7566 | BPB: 2.5342 | LR: 0.000008 | ms/batch: 48.2
Epoch 1/5 | Batch 9000/21973 | Loss: 1.7418 | BPB: 2.5129 | LR: 0.000008 | ms/batch: 48.2
Epoch 1/5 | Batch 9100/21973 | Loss: 1.7273 | BPB: 2.4920 | LR: 0.000008 | ms/batch: 48.2
Epoch 1/5 | Batch 9200/21973 | Loss: 1.7130 | BPB: 2.4713 | LR: 0.000008 | ms/batch: 48.2
Epoch 1/5 | Batch 9300/21973 | Loss: 1.6989 | BPB: 2.4510 | LR: 0.000008 | ms/batch: 48.2
Epoch 1/5 | Batch 9400/21973 | Loss: 1.6851 | BPB: 2.4311 | LR: 0.000009 | ms/batch: 48.2
Epoch 1/5 | Batch 9500/21973 | Loss: 1.6715 | BPB: 2.4115 | LR: 0.000009 | ms/batch: 48.2
Epoch 1/5 | Batch 9600/21973 | Loss: 1.6582 | BPB: 2.3923 | LR: 0.000009 | ms/batch: 48.2
Epoch 1/5 | Batch 9700/21973 | Loss: 1.6451 | BPB: 2.3734 | LR: 0.000009 | ms/batch: 48.2
Epoch 1/5 | Batch 9800/21973 | Loss: 1.6323 | BPB: 2.3549 | LR: 0.000009 | ms/batch: 48.3
Epoch 1/5 | Batch 9900/21973 | Loss: 1.6196 | BPB: 2.3366 | LR: 0.000010 | ms/batch: 48.3
Epoch 1/5 | Batch 10000/21973 | Loss: 1.6071 | BPB: 2.3186 | LR: 0.000010 | ms/batch: 48.3
Epoch 1/5 | Batch 10100/21973 | Loss: 1.5949 | BPB: 2.3009 | LR: 0.000010 | ms/batch: 48.3
Epoch 1/5 | Batch 10200/21973 | Loss: 1.5829 | BPB: 2.2836 | LR: 0.000010 | ms/batch: 48.3
Epoch 1/5 | Batch 10300/21973 | Loss: 1.5710 | BPB: 2.2665 | LR: 0.000010 | ms/batch: 48.3
Epoch 1/5 | Batch 10400/21973 | Loss: 1.5594 | BPB: 2.2497 | LR: 0.000011 | ms/batch: 48.3
Epoch 1/5 | Batch 10500/21973 | Loss: 1.5479 | BPB: 2.2331 | LR: 0.000011 | ms/batch: 48.3
Epoch 1/5 | Batch 10600/21973 | Loss: 1.5366 | BPB: 2.2168 | LR: 0.000011 | ms/batch: 48.3
Epoch 1/5 | Batch 10700/21973 | Loss: 1.5256 | BPB: 2.2009 | LR: 0.000011 | ms/batch: 48.3
Epoch 1/5 | Batch 10800/21973 | Loss: 1.5147 | BPB: 2.1852 | LR: 0.000011 | ms/batch: 48.3
Epoch 1/5 | Batch 10900/21973 | Loss: 1.5040 | BPB: 2.1698 | LR: 0.000012 | ms/batch: 48.3
Epoch 1/5 | Batch 11000/21973 | Loss: 1.4935 | BPB: 2.1546 | LR: 0.000012 | ms/batch: 48.3
Epoch 1/5 | Batch 11100/21973 | Loss: 1.4831 | BPB: 2.1397 | LR: 0.000012 | ms/batch: 48.3
Epoch 1/5 | Batch 11200/21973 | Loss: 1.4730 | BPB: 2.1250 | LR: 0.000012 | ms/batch: 48.3
Epoch 1/5 | Batch 11300/21973 | Loss: 1.4630 | BPB: 2.1106 | LR: 0.000012 | ms/batch: 48.3
Epoch 1/5 | Batch 11400/21973 | Loss: 1.4531 | BPB: 2.0964 | LR: 0.000013 | ms/batch: 48.3
Epoch 1/5 | Batch 11500/21973 | Loss: 1.4434 | BPB: 2.0824 | LR: 0.000013 | ms/batch: 48.3
Epoch 1/5 | Batch 11600/21973 | Loss: 1.4339 | BPB: 2.0687 | LR: 0.000013 | ms/batch: 48.3
Epoch 1/5 | Batch 11700/21973 | Loss: 1.4245 | BPB: 2.0551 | LR: 0.000013 | ms/batch: 48.3
Epoch 1/5 | Batch 11800/21973 | Loss: 1.4153 | BPB: 2.0418 | LR: 0.000014 | ms/batch: 48.3
Epoch 1/5 | Batch 11900/21973 | Loss: 1.4062 | BPB: 2.0287 | LR: 0.000014 | ms/batch: 48.3
Epoch 1/5 | Batch 12000/21973 | Loss: 1.3972 | BPB: 2.0158 | LR: 0.000014 | ms/batch: 48.3
Epoch 1/5 | Batch 12100/21973 | Loss: 1.3884 | BPB: 2.0030 | LR: 0.000014 | ms/batch: 48.3
Epoch 1/5 | Batch 12200/21973 | Loss: 1.3797 | BPB: 1.9905 | LR: 0.000015 | ms/batch: 48.3
Epoch 1/5 | Batch 12300/21973 | Loss: 1.3712 | BPB: 1.9782 | LR: 0.000015 | ms/batch: 48.3
Epoch 1/5 | Batch 12400/21973 | Loss: 1.3628 | BPB: 1.9661 | LR: 0.000015 | ms/batch: 48.3
Epoch 1/5 | Batch 12500/21973 | Loss: 1.3545 | BPB: 1.9541 | LR: 0.000015 | ms/batch: 48.3
Epoch 1/5 | Batch 12600/21973 | Loss: 1.3463 | BPB: 1.9423 | LR: 0.000016 | ms/batch: 48.3
Epoch 1/5 | Batch 12700/21973 | Loss: 1.3383 | BPB: 1.9308 | LR: 0.000016 | ms/batch: 48.3
Epoch 1/5 | Batch 12800/21973 | Loss: 1.3304 | BPB: 1.9194 | LR: 0.000016 | ms/batch: 48.3
Epoch 1/5 | Batch 12900/21973 | Loss: 1.3227 | BPB: 1.9082 | LR: 0.000016 | ms/batch: 48.3
Epoch 1/5 | Batch 13000/21973 | Loss: 1.3150 | BPB: 1.8971 | LR: 0.000017 | ms/batch: 48.3
Epoch 1/5 | Batch 13100/21973 | Loss: 1.3074 | BPB: 1.8862 | LR: 0.000017 | ms/batch: 48.3
Epoch 1/5 | Batch 13200/21973 | Loss: 1.3000 | BPB: 1.8755 | LR: 0.000017 | ms/batch: 48.3
Epoch 1/5 | Batch 13300/21973 | Loss: 1.2926 | BPB: 1.8649 | LR: 0.000017 | ms/batch: 48.3
Epoch 1/5 | Batch 13400/21973 | Loss: 1.2854 | BPB: 1.8545 | LR: 0.000018 | ms/batch: 48.3
Epoch 1/5 | Batch 13500/21973 | Loss: 1.2783 | BPB: 1.8442 | LR: 0.000018 | ms/batch: 48.3
Epoch 1/5 | Batch 13600/21973 | Loss: 1.2713 | BPB: 1.8340 | LR: 0.000018 | ms/batch: 48.3
Epoch 1/5 | Batch 13700/21973 | Loss: 1.2644 | BPB: 1.8241 | LR: 0.000018 | ms/batch: 48.3
Epoch 1/5 | Batch 13800/21973 | Loss: 1.2575 | BPB: 1.8142 | LR: 0.000019 | ms/batch: 48.3
Epoch 1/5 | Batch 13900/21973 | Loss: 1.2508 | BPB: 1.8045 | LR: 0.000019 | ms/batch: 48.3
Epoch 1/5 | Batch 14000/21973 | Loss: 1.2442 | BPB: 1.7949 | LR: 0.000019 | ms/batch: 48.3
Epoch 1/5 | Batch 14100/21973 | Loss: 1.2376 | BPB: 1.7855 | LR: 0.000019 | ms/batch: 48.3
Epoch 1/5 | Batch 14200/21973 | Loss: 1.2312 | BPB: 1.7762 | LR: 0.000020 | ms/batch: 48.4
Epoch 1/5 | Batch 14300/21973 | Loss: 1.2248 | BPB: 1.7670 | LR: 0.000020 | ms/batch: 48.4
Epoch 1/5 | Batch 14400/21973 | Loss: 1.2185 | BPB: 1.7580 | LR: 0.000020 | ms/batch: 48.4
Epoch 1/5 | Batch 14500/21973 | Loss: 1.2123 | BPB: 1.7490 | LR: 0.000021 | ms/batch: 48.4
Epoch 1/5 | Batch 14600/21973 | Loss: 1.2062 | BPB: 1.7402 | LR: 0.000021 | ms/batch: 48.4
Epoch 1/5 | Batch 14700/21973 | Loss: 1.2002 | BPB: 1.7315 | LR: 0.000021 | ms/batch: 48.4
Epoch 1/5 | Batch 14800/21973 | Loss: 1.1943 | BPB: 1.7230 | LR: 0.000021 | ms/batch: 48.4
Epoch 1/5 | Batch 14900/21973 | Loss: 1.1884 | BPB: 1.7145 | LR: 0.000022 | ms/batch: 48.4
Epoch 1/5 | Batch 15000/21973 | Loss: 1.1826 | BPB: 1.7061 | LR: 0.000022 | ms/batch: 48.4
Epoch 1/5 | Batch 15100/21973 | Loss: 1.1769 | BPB: 1.6979 | LR: 0.000022 | ms/batch: 48.4
Epoch 1/5 | Batch 15200/21973 | Loss: 1.1712 | BPB: 1.6897 | LR: 0.000023 | ms/batch: 48.4
Epoch 1/5 | Batch 15300/21973 | Loss: 1.1656 | BPB: 1.6817 | LR: 0.000023 | ms/batch: 48.4
Epoch 1/5 | Batch 15400/21973 | Loss: 1.1601 | BPB: 1.6737 | LR: 0.000023 | ms/batch: 48.4
Epoch 1/5 | Batch 15500/21973 | Loss: 1.1547 | BPB: 1.6659 | LR: 0.000023 | ms/batch: 48.4
Epoch 1/5 | Batch 15600/21973 | Loss: 1.1493 | BPB: 1.6581 | LR: 0.000024 | ms/batch: 48.4
Epoch 1/5 | Batch 15700/21973 | Loss: 1.1440 | BPB: 1.6505 | LR: 0.000024 | ms/batch: 48.4
Epoch 1/5 | Batch 15800/21973 | Loss: 1.1388 | BPB: 1.6430 | LR: 0.000024 | ms/batch: 48.4
Epoch 1/5 | Batch 15900/21973 | Loss: 1.1336 | BPB: 1.6355 | LR: 0.000025 | ms/batch: 48.4
Epoch 1/5 | Batch 16000/21973 | Loss: 1.1286 | BPB: 1.6282 | LR: 0.000025 | ms/batch: 48.4
Epoch 1/5 | Batch 16100/21973 | Loss: 1.1235 | BPB: 1.6209 | LR: 0.000025 | ms/batch: 48.4
Epoch 1/5 | Batch 16200/21973 | Loss: 1.1185 | BPB: 1.6137 | LR: 0.000026 | ms/batch: 48.4
Epoch 1/5 | Batch 16300/21973 | Loss: 1.1136 | BPB: 1.6066 | LR: 0.000026 | ms/batch: 48.4
Epoch 1/5 | Batch 16400/21973 | Loss: 1.1088 | BPB: 1.5996 | LR: 0.000026 | ms/batch: 48.4
Epoch 1/5 | Batch 16500/21973 | Loss: 1.1040 | BPB: 1.5927 | LR: 0.000027 | ms/batch: 48.4
Epoch 1/5 | Batch 16600/21973 | Loss: 1.0993 | BPB: 1.5859 | LR: 0.000027 | ms/batch: 48.4
Epoch 1/5 | Batch 16700/21973 | Loss: 1.0946 | BPB: 1.5791 | LR: 0.000027 | ms/batch: 48.4
Epoch 1/5 | Batch 16800/21973 | Loss: 1.0900 | BPB: 1.5725 | LR: 0.000028 | ms/batch: 48.4
Epoch 1/5 | Batch 16900/21973 | Loss: 1.0854 | BPB: 1.5659 | LR: 0.000028 | ms/batch: 48.4
Epoch 1/5 | Batch 17000/21973 | Loss: 1.0809 | BPB: 1.5594 | LR: 0.000028 | ms/batch: 48.4
Epoch 1/5 | Batch 17100/21973 | Loss: 1.0764 | BPB: 1.5529 | LR: 0.000029 | ms/batch: 48.4
Epoch 1/5 | Batch 17200/21973 | Loss: 1.0720 | BPB: 1.5465 | LR: 0.000029 | ms/batch: 48.4
Epoch 1/5 | Batch 17300/21973 | Loss: 1.0676 | BPB: 1.5402 | LR: 0.000029 | ms/batch: 48.4
Epoch 1/5 | Batch 17400/21973 | Loss: 1.0633 | BPB: 1.5340 | LR: 0.000030 | ms/batch: 48.4
Epoch 1/5 | Batch 17500/21973 | Loss: 1.0590 | BPB: 1.5279 | LR: 0.000030 | ms/batch: 48.4
Epoch 1/5 | Batch 17600/21973 | Loss: 1.0548 | BPB: 1.5218 | LR: 0.000030 | ms/batch: 48.4
Epoch 1/5 | Batch 17700/21973 | Loss: 1.0507 | BPB: 1.5158 | LR: 0.000031 | ms/batch: 48.4
Epoch 1/5 | Batch 17800/21973 | Loss: 1.0465 | BPB: 1.5098 | LR: 0.000031 | ms/batch: 48.4
Epoch 1/5 | Batch 17900/21973 | Loss: 1.0425 | BPB: 1.5040 | LR: 0.000031 | ms/batch: 48.4
Epoch 1/5 | Batch 18000/21973 | Loss: 1.0384 | BPB: 1.4982 | LR: 0.000032 | ms/batch: 48.4
Epoch 1/5 | Batch 18100/21973 | Loss: 1.0344 | BPB: 1.4924 | LR: 0.000032 | ms/batch: 48.4
Epoch 1/5 | Batch 18200/21973 | Loss: 1.0305 | BPB: 1.4867 | LR: 0.000032 | ms/batch: 48.4
Epoch 1/5 | Batch 18300/21973 | Loss: 1.0266 | BPB: 1.4810 | LR: 0.000033 | ms/batch: 48.4
Epoch 1/5 | Batch 18400/21973 | Loss: 1.0227 | BPB: 1.4755 | LR: 0.000033 | ms/batch: 48.4
Epoch 1/5 | Batch 18500/21973 | Loss: 1.0189 | BPB: 1.4700 | LR: 0.000033 | ms/batch: 48.4
Epoch 1/5 | Batch 18600/21973 | Loss: 1.0151 | BPB: 1.4645 | LR: 0.000034 | ms/batch: 48.4
Epoch 1/5 | Batch 18700/21973 | Loss: 1.0114 | BPB: 1.4591 | LR: 0.000034 | ms/batch: 48.4
Epoch 1/5 | Batch 18800/21973 | Loss: 1.0077 | BPB: 1.4538 | LR: 0.000035 | ms/batch: 48.4
Epoch 1/5 | Batch 18900/21973 | Loss: 1.0040 | BPB: 1.4485 | LR: 0.000035 | ms/batch: 48.4
Epoch 1/5 | Batch 19000/21973 | Loss: 1.0004 | BPB: 1.4433 | LR: 0.000035 | ms/batch: 48.4
Epoch 1/5 | Batch 19100/21973 | Loss: 0.9968 | BPB: 1.4381 | LR: 0.000036 | ms/batch: 48.4
Epoch 1/5 | Batch 19200/21973 | Loss: 0.9933 | BPB: 1.4330 | LR: 0.000036 | ms/batch: 48.5
Epoch 1/5 | Batch 19300/21973 | Loss: 0.9898 | BPB: 1.4280 | LR: 0.000036 | ms/batch: 48.5
Epoch 1/5 | Batch 19400/21973 | Loss: 0.9863 | BPB: 1.4230 | LR: 0.000037 | ms/batch: 48.5
Epoch 1/5 | Batch 19500/21973 | Loss: 0.9829 | BPB: 1.4180 | LR: 0.000037 | ms/batch: 48.5
Epoch 1/5 | Batch 19600/21973 | Loss: 0.9795 | BPB: 1.4131 | LR: 0.000038 | ms/batch: 48.5
Epoch 1/5 | Batch 19700/21973 | Loss: 0.9762 | BPB: 1.4083 | LR: 0.000038 | ms/batch: 48.5
Epoch 1/5 | Batch 19800/21973 | Loss: 0.9728 | BPB: 1.4035 | LR: 0.000038 | ms/batch: 48.5
Epoch 1/5 | Batch 19900/21973 | Loss: 0.9695 | BPB: 1.3987 | LR: 0.000039 | ms/batch: 48.5
Epoch 1/5 | Batch 20000/21973 | Loss: 0.9662 | BPB: 1.3940 | LR: 0.000039 | ms/batch: 48.5
Epoch 1/5 | Batch 20100/21973 | Loss: 0.9630 | BPB: 1.3893 | LR: 0.000039 | ms/batch: 48.5
Epoch 1/5 | Batch 20200/21973 | Loss: 0.9598 | BPB: 1.3847 | LR: 0.000040 | ms/batch: 48.5
Epoch 1/5 | Batch 20300/21973 | Loss: 0.9566 | BPB: 1.3801 | LR: 0.000040 | ms/batch: 48.5
Epoch 1/5 | Batch 20400/21973 | Loss: 0.9535 | BPB: 1.3756 | LR: 0.000041 | ms/batch: 48.5
Epoch 1/5 | Batch 20500/21973 | Loss: 0.9504 | BPB: 1.3711 | LR: 0.000041 | ms/batch: 48.5
Epoch 1/5 | Batch 20600/21973 | Loss: 0.9473 | BPB: 1.3667 | LR: 0.000041 | ms/batch: 48.5
Epoch 1/5 | Batch 20700/21973 | Loss: 0.9443 | BPB: 1.3623 | LR: 0.000042 | ms/batch: 48.5
Epoch 1/5 | Batch 20800/21973 | Loss: 0.9412 | BPB: 1.3579 | LR: 0.000042 | ms/batch: 48.5
Epoch 1/5 | Batch 20900/21973 | Loss: 0.9382 | BPB: 1.3536 | LR: 0.000043 | ms/batch: 48.5
Epoch 1/5 | Batch 21000/21973 | Loss: 0.9353 | BPB: 1.3493 | LR: 0.000043 | ms/batch: 48.5
Epoch 1/5 | Batch 21100/21973 | Loss: 0.9323 | BPB: 1.3451 | LR: 0.000043 | ms/batch: 48.5
Epoch 1/5 | Batch 21200/21973 | Loss: 0.9294 | BPB: 1.3409 | LR: 0.000044 | ms/batch: 48.5
Epoch 1/5 | Batch 21300/21973 | Loss: 0.9266 | BPB: 1.3367 | LR: 0.000044 | ms/batch: 48.5
Epoch 1/5 | Batch 21400/21973 | Loss: 0.9237 | BPB: 1.3326 | LR: 0.000045 | ms/batch: 48.5
Epoch 1/5 | Batch 21500/21973 | Loss: 0.9209 | BPB: 1.3285 | LR: 0.000045 | ms/batch: 48.5
Epoch 1/5 | Batch 21600/21973 | Loss: 0.9180 | BPB: 1.3245 | LR: 0.000046 | ms/batch: 48.5
