Using device: cuda
Loading training data...
Loading data from data/enwik8
Training sparse transformer model...
Initial learning rate: 0.000000
Target learning rate: 0.000500
Warmup steps: 1000
Epoch 1/100 | Batch 0/10986 | Loss: 0.3465 | LR: 0.000000
Epoch 1/100 | Batch 100/10986 | Loss: 0.3438 | LR: 0.000051
Epoch 1/100 | Batch 200/10986 | Loss: 0.3404 | LR: 0.000101
Epoch 1/100 | Batch 300/10986 | Loss: 0.3375 | LR: 0.000150
Epoch 1/100 | Batch 400/10986 | Loss: 0.3332 | LR: 0.000201
Epoch 1/100 | Batch 500/10986 | Loss: 0.3277 | LR: 0.000251
Epoch 1/100 | Batch 600/10986 | Loss: 0.3203 | LR: 0.000300
Epoch 1/100 | Batch 700/10986 | Loss: 0.3125 | LR: 0.000351
Epoch 1/100 | Batch 800/10986 | Loss: 0.3037 | LR: 0.000401
Epoch 1/100 | Batch 900/10986 | Loss: 0.2939 | LR: 0.000450
Epoch 1/100 | Batch 1000/10986 | Loss: 0.2852 | LR: 0.000500
Epoch 1/100 | Batch 1100/10986 | Loss: 0.2772 | LR: 0.000500
Epoch 1/100 | Batch 1200/10986 | Loss: 0.2668 | LR: 0.000500
Epoch 1/100 | Batch 1300/10986 | Loss: 0.2582 | LR: 0.000500
Epoch 1/100 | Batch 1400/10986 | Loss: 0.2615 | LR: 0.000500
Epoch 1/100 | Batch 1500/10986 | Loss: 0.2531 | LR: 0.000500
Epoch 1/100 | Batch 1600/10986 | Loss: 0.2512 | LR: 0.000500
Epoch 1/100 | Batch 1700/10986 | Loss: 0.2573 | LR: 0.000500
Epoch 1/100 | Batch 1800/10986 | Loss: 0.2477 | LR: 0.000500
Epoch 1/100 | Batch 1900/10986 | Loss: 0.2398 | LR: 0.000500
Epoch 1/100 | Batch 2000/10986 | Loss: 0.2499 | LR: 0.000500
Epoch 1/100 | Batch 2100/10986 | Loss: 0.2379 | LR: 0.000500
Epoch 1/100 | Batch 2200/10986 | Loss: 0.2424 | LR: 0.000500
Epoch 1/100 | Batch 2300/10986 | Loss: 0.2447 | LR: 0.000500
Epoch 1/100 | Batch 2400/10986 | Loss: 0.2402 | LR: 0.000500
Epoch 1/100 | Batch 2500/10986 | Loss: 0.2492 | LR: 0.000500
Epoch 1/100 | Batch 2600/10986 | Loss: 0.2435 | LR: 0.000500
Epoch 1/100 | Batch 2700/10986 | Loss: 0.2407 | LR: 0.000500
Epoch 1/100 | Batch 2800/10986 | Loss: 0.2426 | LR: 0.000500
Epoch 1/100 | Batch 2900/10986 | Loss: 0.2461 | LR: 0.000500
Epoch 1/100 | Batch 3000/10986 | Loss: 0.2386 | LR: 0.000500
Epoch 1/100 | Batch 3100/10986 | Loss: 0.2446 | LR: 0.000500
Epoch 1/100 | Batch 3200/10986 | Loss: 0.2456 | LR: 0.000500
Epoch 1/100 | Batch 3300/10986 | Loss: 0.2478 | LR: 0.000500
