Using device: cuda
Loading training data...
Loading data from data/enwik8
Training sparse transformer model...
Initial learning rate: 0.000000
Target learning rate: 0.000100
Warmup steps: 2000
Epoch 1/100 | Batch 0/10986 | Loss: 0.3467 | LR: 0.000000
Epoch 1/100 | Batch 100/10986 | Loss: 0.3467 | LR: 0.000000
Epoch 1/100 | Batch 200/10986 | Loss: 0.3467 | LR: 0.000001
Epoch 1/100 | Batch 300/10986 | Loss: 0.3465 | LR: 0.000002
Epoch 1/100 | Batch 400/10986 | Loss: 0.3460 | LR: 0.000004
Epoch 1/100 | Batch 500/10986 | Loss: 0.3454 | LR: 0.000006
Epoch 1/100 | Batch 600/10986 | Loss: 0.3445 | LR: 0.000009
Epoch 1/100 | Batch 700/10986 | Loss: 0.3435 | LR: 0.000012
Epoch 1/100 | Batch 800/10986 | Loss: 0.3426 | LR: 0.000016
Epoch 1/100 | Batch 900/10986 | Loss: 0.3417 | LR: 0.000020
Epoch 1/100 | Batch 1000/10986 | Loss: 0.3413 | LR: 0.000025
Epoch 1/100 | Batch 1100/10986 | Loss: 0.3408 | LR: 0.000030
Epoch 1/100 | Batch 1200/10986 | Loss: 0.3402 | LR: 0.000036
Epoch 1/100 | Batch 1300/10986 | Loss: 0.3397 | LR: 0.000042
Epoch 1/100 | Batch 1400/10986 | Loss: 0.3399 | LR: 0.000049
Epoch 1/100 | Batch 1500/10986 | Loss: 0.3389 | LR: 0.000056
Epoch 1/100 | Batch 1600/10986 | Loss: 0.3382 | LR: 0.000064
Epoch 1/100 | Batch 1700/10986 | Loss: 0.3381 | LR: 0.000072
Epoch 1/100 | Batch 1800/10986 | Loss: 0.3367 | LR: 0.000081
Epoch 1/100 | Batch 1900/10986 | Loss: 0.3352 | LR: 0.000090
Epoch 1/100 | Batch 2000/10986 | Loss: 0.3348 | LR: 0.000100
Epoch 1/100 | Batch 2100/10986 | Loss: 0.3327 | LR: 0.000100
Epoch 1/100 | Batch 2200/10986 | Loss: 0.3320 | LR: 0.000100
Epoch 1/100 | Batch 2300/10986 | Loss: 0.3310 | LR: 0.000100
Epoch 1/100 | Batch 2400/10986 | Loss: 0.3292 | LR: 0.000100
Epoch 1/100 | Batch 2500/10986 | Loss: 0.3292 | LR: 0.000100
Epoch 1/100 | Batch 2600/10986 | Loss: 0.3273 | LR: 0.000100
Epoch 1/100 | Batch 2700/10986 | Loss: 0.3257 | LR: 0.000100
Epoch 1/100 | Batch 2800/10986 | Loss: 0.3247 | LR: 0.000100
Epoch 1/100 | Batch 2900/10986 | Loss: 0.3240 | LR: 0.000100
Epoch 1/100 | Batch 3000/10986 | Loss: 0.3216 | LR: 0.000100
Epoch 1/100 | Batch 3100/10986 | Loss: 0.3214 | LR: 0.000100
Epoch 1/100 | Batch 3200/10986 | Loss: 0.3201 | LR: 0.000100
Epoch 1/100 | Batch 3300/10986 | Loss: 0.3197 | LR: 0.000100
Epoch 1/100 | Batch 3400/10986 | Loss: 0.3179 | LR: 0.000100
Epoch 1/100 | Batch 3500/10986 | Loss: 0.3185 | LR: 0.000100
Epoch 1/100 | Batch 3600/10986 | Loss: 0.3171 | LR: 0.000100
Epoch 1/100 | Batch 3700/10986 | Loss: 0.3142 | LR: 0.000100
Epoch 1/100 | Batch 3800/10986 | Loss: 0.3128 | LR: 0.000100
Epoch 1/100 | Batch 3900/10986 | Loss: 0.3130 | LR: 0.000100
Epoch 1/100 | Batch 4000/10986 | Loss: 0.3124 | LR: 0.000100
Epoch 1/100 | Batch 4100/10986 | Loss: 0.3106 | LR: 0.000100
Epoch 1/100 | Batch 4200/10986 | Loss: 0.3093 | LR: 0.000100
Epoch 1/100 | Batch 4300/10986 | Loss: 0.3106 | LR: 0.000100
Epoch 1/100 | Batch 4400/10986 | Loss: 0.3078 | LR: 0.000100
Epoch 1/100 | Batch 4500/10986 | Loss: 0.3075 | LR: 0.000100
Epoch 1/100 | Batch 4600/10986 | Loss: 0.3062 | LR: 0.000100
Epoch 1/100 | Batch 4700/10986 | Loss: 0.3038 | LR: 0.000100
Epoch 1/100 | Batch 4800/10986 | Loss: 0.3033 | LR: 0.000100
Epoch 1/100 | Batch 4900/10986 | Loss: 0.3007 | LR: 0.000100
Epoch 1/100 | Batch 5000/10986 | Loss: 0.3006 | LR: 0.000100
Epoch 1/100 | Batch 5100/10986 | Loss: 0.2997 | LR: 0.000100
Epoch 1/100 | Batch 5200/10986 | Loss: 0.2968 | LR: 0.000100
Epoch 1/100 | Batch 5300/10986 | Loss: 0.2967 | LR: 0.000100
Epoch 1/100 | Batch 5400/10986 | Loss: 0.2971 | LR: 0.000100
Epoch 1/100 | Batch 5500/10986 | Loss: 0.2975 | LR: 0.000100
Epoch 1/100 | Batch 5600/10986 | Loss: 0.2917 | LR: 0.000100
Epoch 1/100 | Batch 5700/10986 | Loss: 0.2952 | LR: 0.000100
Epoch 1/100 | Batch 5800/10986 | Loss: 0.2896 | LR: 0.000100
