Using device: cuda
Loading training data...
Loading data from data/enwik8
Training sparse transformer model...
Initial learning rate: 0.000001
Target learning rate: 0.000100
Warmup steps: 4000
Epoch 1/100 | Batch 0/7324 | Loss: 5.6717 | LR: 0.000000
Epoch 1/100 | Batch 100/7324 | Loss: 5.6563 | LR: 0.000000
Epoch 1/100 | Batch 200/7324 | Loss: 5.6198 | LR: 0.000001
Epoch 1/100 | Batch 300/7324 | Loss: 5.5410 | LR: 0.000001
Epoch 1/100 | Batch 400/7324 | Loss: 5.4321 | LR: 0.000001
Epoch 1/100 | Batch 500/7324 | Loss: 5.3370 | LR: 0.000002
Epoch 1/100 | Batch 600/7324 | Loss: 5.1516 | LR: 0.000002
Epoch 1/100 | Batch 700/7324 | Loss: 5.0661 | LR: 0.000002
Epoch 1/100 | Batch 800/7324 | Loss: 4.8930 | LR: 0.000002
Epoch 1/100 | Batch 900/7324 | Loss: 4.7666 | LR: 0.000003
Epoch 1/100 | Batch 1000/7324 | Loss: 4.6319 | LR: 0.000003
Epoch 1/100 | Batch 1100/7324 | Loss: 4.5890 | LR: 0.000003
Epoch 1/100 | Batch 1200/7324 | Loss: 4.4466 | LR: 0.000004
Epoch 1/100 | Batch 1300/7324 | Loss: 4.3831 | LR: 0.000004
Epoch 1/100 | Batch 1400/7324 | Loss: 4.3224 | LR: 0.000004
Epoch 1/100 | Batch 1500/7324 | Loss: 4.2995 | LR: 0.000005
Epoch 1/100 | Batch 1600/7324 | Loss: 4.1921 | LR: 0.000005
Epoch 1/100 | Batch 1700/7324 | Loss: 4.1941 | LR: 0.000005
Epoch 1/100 | Batch 1800/7324 | Loss: 4.1353 | LR: 0.000006
Epoch 1/100 | Batch 1900/7324 | Loss: 4.0807 | LR: 0.000006
Epoch 1/100 | Batch 2000/7324 | Loss: 4.1280 | LR: 0.000006
Epoch 1/100 | Batch 2100/7324 | Loss: 4.1109 | LR: 0.000007
Epoch 1/100 | Batch 2200/7324 | Loss: 4.0815 | LR: 0.000007
Epoch 1/100 | Batch 2300/7324 | Loss: 4.0631 | LR: 0.000007
Epoch 1/100 | Batch 2400/7324 | Loss: 4.0172 | LR: 0.000007
Epoch 1/100 | Batch 2500/7324 | Loss: 3.9367 | LR: 0.000008
Epoch 1/100 | Batch 2600/7324 | Loss: 3.8599 | LR: 0.000008
Epoch 1/100 | Batch 2700/7324 | Loss: 3.9070 | LR: 0.000008
Epoch 1/100 | Batch 2800/7324 | Loss: 3.8080 | LR: 0.000009
Epoch 1/100 | Batch 2900/7324 | Loss: 3.9258 | LR: 0.000009
Epoch 1/100 | Batch 3000/7324 | Loss: 3.6906 | LR: 0.000009
Epoch 1/100 | Batch 3100/7324 | Loss: 3.7031 | LR: 0.000010
Epoch 1/100 | Batch 3200/7324 | Loss: 3.6702 | LR: 0.000010
Epoch 1/100 | Batch 3300/7324 | Loss: 3.6810 | LR: 0.000010
Epoch 1/100 | Batch 3400/7324 | Loss: 3.6390 | LR: 0.000011
Epoch 1/100 | Batch 3500/7324 | Loss: 3.5710 | LR: 0.000011
Epoch 1/100 | Batch 3600/7324 | Loss: 3.4441 | LR: 0.000011
