Using device: cuda
Loading training data...
Loading data from data/enwik8
Training sparse transformer model...
Initial learning rate: 0.000001
Target learning rate: 0.000100
Warmup steps: 4000
Epoch 1/100 | Batch 0/7324 | Loss: 5.5451 | LR: 0.000000
Epoch 1/100 | Batch 100/7324 | Loss: 5.5415 | LR: 0.000013
Epoch 1/100 | Batch 200/7324 | Loss: 5.5318 | LR: 0.000025
Epoch 1/100 | Batch 300/7324 | Loss: 5.5156 | LR: 0.000038
Epoch 1/100 | Batch 400/7324 | Loss: 5.4919 | LR: 0.000050
Epoch 1/100 | Batch 500/7324 | Loss: 5.4651 | LR: 0.000063
Epoch 1/100 | Batch 600/7324 | Loss: 5.4236 | LR: 0.000075
Epoch 1/100 | Batch 700/7324 | Loss: 5.3900 | LR: 0.000088
Epoch 1/100 | Batch 800/7324 | Loss: 5.3353 | LR: 0.000100
Epoch 1/100 | Batch 900/7324 | Loss: 5.2882 | LR: 0.000113
Epoch 1/100 | Batch 1000/7324 | Loss: 5.2187 | LR: 0.000125
Epoch 1/100 | Batch 1100/7324 | Loss: 5.1622 | LR: 0.000138
Epoch 1/100 | Batch 1200/7324 | Loss: 5.0785 | LR: 0.000150
Epoch 1/100 | Batch 1300/7324 | Loss: 5.0027 | LR: 0.000163
Epoch 1/100 | Batch 1400/7324 | Loss: 4.9141 | LR: 0.000175
Epoch 1/100 | Batch 1500/7324 | Loss: 4.8456 | LR: 0.000188
Epoch 1/100 | Batch 1600/7324 | Loss: 4.7318 | LR: 0.000200
Epoch 1/100 | Batch 1700/7324 | Loss: 4.6480 | LR: 0.000213
Epoch 1/100 | Batch 1800/7324 | Loss: 4.5326 | LR: 0.000225
Epoch 1/100 | Batch 1900/7324 | Loss: 4.4347 | LR: 0.000238
Epoch 1/100 | Batch 2000/7324 | Loss: 4.3835 | LR: 0.000250
Epoch 1/100 | Batch 2100/7324 | Loss: 4.3181 | LR: 0.000263
Epoch 1/100 | Batch 2200/7324 | Loss: 4.2083 | LR: 0.000275
Epoch 1/100 | Batch 2300/7324 | Loss: 4.1439 | LR: 0.000288
Epoch 1/100 | Batch 2400/7324 | Loss: 4.0391 | LR: 0.000300
Epoch 1/100 | Batch 2500/7324 | Loss: 3.9328 | LR: 0.000313
Epoch 1/100 | Batch 2600/7324 | Loss: 3.7971 | LR: 0.000325
Epoch 1/100 | Batch 2700/7324 | Loss: 3.7991 | LR: 0.000338
Epoch 1/100 | Batch 2800/7324 | Loss: 3.6938 | LR: 0.000350
Epoch 1/100 | Batch 2900/7324 | Loss: 3.8102 | LR: 0.000363
Epoch 1/100 | Batch 3000/7324 | Loss: 3.5769 | LR: 0.000375
Epoch 1/100 | Batch 3100/7324 | Loss: 3.6123 | LR: 0.000388
Epoch 1/100 | Batch 3200/7324 | Loss: 3.5996 | LR: 0.000400
Epoch 1/100 | Batch 3300/7324 | Loss: 3.6261 | LR: 0.000413
Epoch 1/100 | Batch 3400/7324 | Loss: 3.6255 | LR: 0.000425
Epoch 1/100 | Batch 3500/7324 | Loss: 3.5676 | LR: 0.000438
Epoch 1/100 | Batch 3600/7324 | Loss: 3.4439 | LR: 0.000450
Epoch 1/100 | Batch 3700/7324 | Loss: 3.4412 | LR: 0.000463
Epoch 1/100 | Batch 3800/7324 | Loss: 3.4528 | LR: 0.000475
